,,0.113047 [1979 voxels],0.0833615 [8826 voxels],0.0784341 [6190 voxels],0.114837 [1665 voxels],0.060014 [4262 voxels],0.079665 [4819 voxels],0.165727 [18464 voxels],0.158402 [5640 voxels],0.134212 [5153 voxels],0.149817 [79800 voxels],0.0688412 [4273 voxels],0.0944979 [6557 voxels],0.113792 [42295 voxels],0.0779336 [16349 voxels],0.196546 [3860 voxels],0.241212 [4695 voxels],0.222984 [5733 voxels],0.378648 [5822 voxels],0.233675 [13488 voxels],0.198823 [12635 voxels],0.133662 [13909 voxels],0.159668 [10811 voxels],0.14665 [21586 voxels],0.183325 [2746 voxels],0.234118 [14037 voxels],0.369934 [4974 voxels],0.23871 [2568 voxels],0.233992 [12617 voxels],0.200345 [1547 voxels],0.0925193 [5553 voxels],0.0938018 [5066 voxels],0.168869 [17093 voxels],0.0781827 [4478 voxels],0.204112 [1821 voxels],0.1913 [8200 voxels],0.198093 [3410 voxels],0.176085 [2076 voxels],0.252257 [1349 voxels],0.185061 [2056 voxels],0.237952 [275 voxels],0.151363 [15981 voxels],0.154382 [2377 voxels],0.143051 [3846 voxels],0.159261 [21246 voxels],0.225029 [23457 voxels],0.100623 [1096 voxels]
,,0.155877 [1979 voxels],0.127431 [8826 voxels],0.0657863 [6190 voxels],0.120871 [1665 voxels],0.0991451 [4262 voxels],0.0723933 [4819 voxels],0.213384 [18464 voxels],0.145227 [5640 voxels],0.130756 [5153 voxels],0.137872 [79800 voxels],0.116049 [4273 voxels],0.0952137 [6557 voxels],0.126582 [42295 voxels],0.0932223 [16349 voxels],0.267097 [3860 voxels],0.237958 [4695 voxels],0.244532 [5733 voxels],0.379926 [5822 voxels],0.210592 [13488 voxels],0.253224 [12635 voxels],0.165294 [13909 voxels],0.208834 [10811 voxels],0.194962 [21586 voxels],0.309764 [2746 voxels],0.223805 [14037 voxels],0.28907 [4974 voxels],0.313238 [2568 voxels],0.288842 [12617 voxels],0.0430649 [1547 voxels],0.15364 [5553 voxels],0.147429 [5066 voxels],0.155644 [17093 voxels],0.119631 [4478 voxels],0.12377 [1821 voxels],0.194198 [8200 voxels],0.205497 [3410 voxels],0.254241 [2076 voxels],0.258281 [1349 voxels],0.138248 [2056 voxels],0.288113 [275 voxels],0.127059 [15981 voxels],0.148935 [2377 voxels],0.151396 [3846 voxels],0.18512 [21246 voxels],0.194588 [23457 voxels],0.0800322 [1096 voxels]
,,0.150417 [1979 voxels],0.137086 [8826 voxels],0.110864 [6190 voxels],0.115185 [1665 voxels],0.0657975 [4262 voxels],0.113054 [4819 voxels],0.192886 [18464 voxels],0.13955 [5640 voxels],0.13422 [5153 voxels],0.216794 [79800 voxels],0.134475 [4273 voxels],0.125264 [6557 voxels],0.15917 [42295 voxels],0.101757 [16349 voxels],0.260764 [3860 voxels],0.339535 [4695 voxels],0.300597 [5733 voxels],0.425508 [5822 voxels],0.2591 [13488 voxels],0.321768 [12635 voxels],0.161505 [13909 voxels],0.199393 [10811 voxels],0.194526 [21586 voxels],0.241692 [2746 voxels],0.286081 [14037 voxels],0.307505 [4974 voxels],0.248026 [2568 voxels],0.271373 [12617 voxels],0.159496 [1547 voxels],0.1043 [5553 voxels],0.132103 [5066 voxels],0.205404 [17093 voxels],0.11374 [4478 voxels],0.188492 [1821 voxels],0.228825 [8200 voxels],0.223832 [3410 voxels],0.307668 [2076 voxels],0.315194 [1349 voxels],0.195797 [2056 voxels],0.281673 [275 voxels],0.188244 [15981 voxels],0.209586 [2377 voxels],0.145145 [3846 voxels],0.203899 [21246 voxels],0.225586 [23457 voxels],0.0944988 [1096 voxels]
,,0.0878202 [1979 voxels],0.104366 [8826 voxels],0.084964 [6190 voxels],0.0590328 [1665 voxels],0.0839203 [4262 voxels],0.0762621 [4819 voxels],0.147891 [18464 voxels],0.161046 [5640 voxels],0.0909476 [5153 voxels],0.137455 [79800 voxels],0.0920442 [4273 voxels],0.129041 [6557 voxels],0.153778 [42295 voxels],0.0972679 [16349 voxels],0.234701 [3860 voxels],0.246072 [4695 voxels],0.217958 [5733 voxels],0.370545 [5822 voxels],0.196145 [13488 voxels],0.216671 [12635 voxels],0.154895 [13909 voxels],0.184925 [10811 voxels],0.163694 [21586 voxels],0.196635 [2746 voxels],0.230427 [14037 voxels],0.319289 [4974 voxels],0.217219 [2568 voxels],0.226287 [12617 voxels],0.102854 [1547 voxels],0.133717 [5553 voxels],0.129449 [5066 voxels],0.146136 [17093 voxels],0.123487 [4478 voxels],0.219684 [1821 voxels],0.198266 [8200 voxels],0.202362 [3410 voxels],0.200296 [2076 voxels],0.266783 [1349 voxels],0.188942 [2056 voxels],0.244417 [275 voxels],0.126719 [15981 voxels],0.175681 [2377 voxels],0.12793 [3846 voxels],0.154482 [21246 voxels],0.225496 [23457 voxels],0.10271 [1096 voxels]
,,0.123578 [1979 voxels],0.119423 [8826 voxels],0.120104 [6190 voxels],0.112713 [1665 voxels],0.0723865 [4262 voxels],0.0954488 [4819 voxels],0.191619 [18464 voxels],0.196203 [5640 voxels],0.157876 [5153 voxels],0.23892 [79800 voxels],0.164686 [4273 voxels],0.150808 [6557 voxels],0.187684 [42295 voxels],0.10797 [16349 voxels],0.186834 [3860 voxels],0.218783 [4695 voxels],0.312044 [5733 voxels],0.306243 [5822 voxels],0.274504 [13488 voxels],0.246325 [12635 voxels],0.129834 [13909 voxels],0.203088 [10811 voxels],0.206345 [21586 voxels],0.227731 [2746 voxels],0.177765 [14037 voxels],0.266655 [4974 voxels],0.190586 [2568 voxels],0.25203 [12617 voxels],0.0846555 [1547 voxels],0.102064 [5553 voxels],0.134446 [5066 voxels],0.250836 [17093 voxels],0.108565 [4478 voxels],0.195647 [1821 voxels],0.201199 [8200 voxels],0.200801 [3410 voxels],0.187307 [2076 voxels],0.233146 [1349 voxels],0.180958 [2056 voxels],0.336947 [275 voxels],0.192534 [15981 voxels],0.13412 [2377 voxels],0.156104 [3846 voxels],0.199128 [21246 voxels],0.166081 [23457 voxels],0.10726 [1096 voxels]
,,0.138736 [1979 voxels],0.109505 [8826 voxels],0.101831 [6190 voxels],0.120306 [1665 voxels],0.0838354 [4262 voxels],0.0582211 [4819 voxels],0.223494 [18464 voxels],0.179895 [5640 voxels],0.121412 [5153 voxels],0.269499 [79800 voxels],0.121642 [4273 voxels],0.0887986 [6557 voxels],0.0928381 [42295 voxels],0.0769652 [16349 voxels],0.0728891 [3860 voxels],0.365139 [4695 voxels],0.395936 [5733 voxels],0.325305 [5822 voxels],0.288659 [13488 voxels],0.266559 [12635 voxels],0.135497 [13909 voxels],0.162393 [10811 voxels],0.136147 [21586 voxels],0.175126 [2746 voxels],0.24244 [14037 voxels],0.276577 [4974 voxels],0.21707 [2568 voxels],0.199542 [12617 voxels],0.170609 [1547 voxels],0.0829498 [5553 voxels],0.0810051 [5066 voxels],0.279153 [17093 voxels],0.0607527 [4478 voxels],0.152537 [1821 voxels],0.205313 [8200 voxels],0.127096 [3410 voxels],0.255966 [2076 voxels],0.215355 [1349 voxels],0.107325 [2056 voxels],0.367166 [275 voxels],0.251392 [15981 voxels],0.226145 [2377 voxels],0.186621 [3846 voxels],0.23489 [21246 voxels],0.293625 [23457 voxels],0.117747 [1096 voxels]
,,0.123396 [1979 voxels],0.126745 [8826 voxels],0.10478 [6190 voxels],0.102993 [1665 voxels],0.0823531 [4262 voxels],0.0950621 [4819 voxels],0.172444 [18464 voxels],0.172088 [5640 voxels],0.153246 [5153 voxels],0.152975 [79800 voxels],0.117744 [4273 voxels],0.141257 [6557 voxels],0.16588 [42295 voxels],0.103218 [16349 voxels],0.292201 [3860 voxels],0.344523 [4695 voxels],0.309835 [5733 voxels],0.416124 [5822 voxels],0.323454 [13488 voxels],0.338963 [12635 voxels],0.197885 [13909 voxels],0.24588 [10811 voxels],0.226474 [21586 voxels],0.263205 [2746 voxels],0.277557 [14037 voxels],0.353104 [4974 voxels],0.309462 [2568 voxels],0.327287 [12617 voxels],0.182211 [1547 voxels],0.170018 [5553 voxels],0.176794 [5066 voxels],0.178746 [17093 voxels],0.155813 [4478 voxels],0.245191 [1821 voxels],0.327226 [8200 voxels],0.243962 [3410 voxels],0.376682 [2076 voxels],0.338063 [1349 voxels],0.205496 [2056 voxels],0.428847 [275 voxels],0.151626 [15981 voxels],0.152757 [2377 voxels],0.187895 [3846 voxels],0.19696 [21246 voxels],0.222934 [23457 voxels],0.158556 [1096 voxels]
,,0.113947 [1979 voxels],0.139202 [8826 voxels],0.0800798 [6190 voxels],0.0645074 [1665 voxels],0.0880438 [4262 voxels],0.0963046 [4819 voxels],0.18641 [18464 voxels],0.174971 [5640 voxels],0.119343 [5153 voxels],0.16482 [79800 voxels],0.132682 [4273 voxels],0.108335 [6557 voxels],0.15052 [42295 voxels],0.109261 [16349 voxels],0.259311 [3860 voxels],0.243396 [4695 voxels],0.332328 [5733 voxels],0.35396 [5822 voxels],0.234574 [13488 voxels],0.251876 [12635 voxels],0.172555 [13909 voxels],0.192091 [10811 voxels],0.205588 [21586 voxels],0.200982 [2746 voxels],0.22663 [14037 voxels],0.334722 [4974 voxels],0.248229 [2568 voxels],0.24007 [12617 voxels],0.118221 [1547 voxels],0.117652 [5553 voxels],0.0912558 [5066 voxels],0.195227 [17093 voxels],0.102358 [4478 voxels],0.14471 [1821 voxels],0.175508 [8200 voxels],0.180898 [3410 voxels],0.338817 [2076 voxels],0.283424 [1349 voxels],0.171479 [2056 voxels],0.380792 [275 voxels],0.154706 [15981 voxels],0.139016 [2377 voxels],0.166457 [3846 voxels],0.20526 [21246 voxels],0.230787 [23457 voxels],0.171121 [1096 voxels]
,,0.0956863 [1979 voxels],0.140852 [8826 voxels],0.130821 [6190 voxels],0.0713948 [1665 voxels],0.0896459 [4262 voxels],0.073113 [4819 voxels],0.161031 [18464 voxels],0.0993004 [5640 voxels],0.119971 [5153 voxels],0.164849 [79800 voxels],0.118897 [4273 voxels],0.109985 [6557 voxels],0.126258 [42295 voxels],0.0854336 [16349 voxels],0.186175 [3860 voxels],0.258781 [4695 voxels],0.154938 [5733 voxels],0.342147 [5822 voxels],0.213256 [13488 voxels],0.235227 [12635 voxels],0.157942 [13909 voxels],0.174639 [10811 voxels],0.157528 [21586 voxels],0.160964 [2746 voxels],0.216436 [14037 voxels],0.280448 [4974 voxels],0.213797 [2568 voxels],0.232146 [12617 voxels],0.0314952 [1547 voxels],0.100882 [5553 voxels],0.0964176 [5066 voxels],0.130161 [17093 voxels],0.105006 [4478 voxels],0.222464 [1821 voxels],0.235048 [8200 voxels],0.233786 [3410 voxels],0.300235 [2076 voxels],0.307026 [1349 voxels],0.234559 [2056 voxels],0.288252 [275 voxels],0.140806 [15981 voxels],0.119333 [2377 voxels],0.144525 [3846 voxels],0.152107 [21246 voxels],0.252298 [23457 voxels],0.128212 [1096 voxels]
,,0.100332 [1979 voxels],0.105432 [8826 voxels],0.112641 [6190 voxels],0.121864 [1665 voxels],0.0856787 [4262 voxels],0.0775766 [4819 voxels],0.197598 [18464 voxels],0.15672 [5640 voxels],0.112145 [5153 voxels],0.202465 [79800 voxels],0.119083 [4273 voxels],0.14563 [6557 voxels],0.143692 [42295 voxels],0.0903304 [16349 voxels],0.159033 [3860 voxels],0.372147 [4695 voxels],0.234351 [5733 voxels],0.408161 [5822 voxels],0.267864 [13488 voxels],0.263862 [12635 voxels],0.196533 [13909 voxels],0.22386 [10811 voxels],0.152239 [21586 voxels],0.139297 [2746 voxels],0.29912 [14037 voxels],0.339544 [4974 voxels],0.250797 [2568 voxels],0.222236 [12617 voxels],0.166492 [1547 voxels],0.127711 [5553 voxels],0.120657 [5066 voxels],0.158476 [17093 voxels],0.11962 [4478 voxels],0.288056 [1821 voxels],0.263864 [8200 voxels],0.229865 [3410 voxels],0.335817 [2076 voxels],0.344231 [1349 voxels],0.219939 [2056 voxels],0.344374 [275 voxels],0.195862 [15981 voxels],0.163691 [2377 voxels],0.204892 [3846 voxels],0.16649 [21246 voxels],0.24054 [23457 voxels],0.17494 [1096 voxels]
,,0.104645 [1979 voxels],0.141508 [8826 voxels],0.0990963 [6190 voxels],0.0916094 [1665 voxels],0.0839759 [4262 voxels],0.106104 [4819 voxels],0.203666 [18464 voxels],0.174986 [5640 voxels],0.124413 [5153 voxels],0.186834 [79800 voxels],0.153933 [4273 voxels],0.121227 [6557 voxels],0.153905 [42295 voxels],0.114674 [16349 voxels],0.283226 [3860 voxels],0.234414 [4695 voxels],0.315767 [5733 voxels],0.329697 [5822 voxels],0.255671 [13488 voxels],0.290773 [12635 voxels],0.160686 [13909 voxels],0.227456 [10811 voxels],0.230944 [21586 voxels],0.179385 [2746 voxels],0.241776 [14037 voxels],0.327978 [4974 voxels],0.273859 [2568 voxels],0.308617 [12617 voxels],0.12338 [1547 voxels],0.129368 [5553 voxels],0.17245 [5066 voxels],0.211266 [17093 voxels],0.149444 [4478 voxels],0.223098 [1821 voxels],0.241006 [8200 voxels],0.166677 [3410 voxels],0.315479 [2076 voxels],0.31559 [1349 voxels],0.144745 [2056 voxels],0.277158 [275 voxels],0.211367 [15981 voxels],0.143503 [2377 voxels],0.183189 [3846 voxels],0.22057 [21246 voxels],0.206355 [23457 voxels],0.104608 [1096 voxels]
,,0.113821 [1979 voxels],0.128865 [8826 voxels],0.0749153 [6190 voxels],0.0670538 [1665 voxels],0.0858934 [4262 voxels],0.0924275 [4819 voxels],0.181733 [18464 voxels],0.186948 [5640 voxels],0.155238 [5153 voxels],0.178166 [79800 voxels],0.146972 [4273 voxels],0.126545 [6557 voxels],0.131633 [42295 voxels],0.0782247 [16349 voxels],0.264197 [3860 voxels],0.271191 [4695 voxels],0.341588 [5733 voxels],0.376184 [5822 voxels],0.298813 [13488 voxels],0.30803 [12635 voxels],0.182502 [13909 voxels],0.232202 [10811 voxels],0.200791 [21586 voxels],0.250293 [2746 voxels],0.260692 [14037 voxels],0.336354 [4974 voxels],0.306329 [2568 voxels],0.311512 [12617 voxels],0.122257 [1547 voxels],0.157502 [5553 voxels],0.171962 [5066 voxels],0.193928 [17093 voxels],0.108146 [4478 voxels],0.235354 [1821 voxels],0.252113 [8200 voxels],0.198022 [3410 voxels],0.315784 [2076 voxels],0.261167 [1349 voxels],0.187696 [2056 voxels],0.324655 [275 voxels],0.180463 [15981 voxels],0.171741 [2377 voxels],0.170482 [3846 voxels],0.195982 [21246 voxels],0.196495 [23457 voxels],0.0878647 [1096 voxels]
,,0.142697 [1979 voxels],0.124906 [8826 voxels],0.115499 [6190 voxels],0.0430859 [1665 voxels],0.0589457 [4262 voxels],0.063251 [4819 voxels],0.153423 [18464 voxels],0.125516 [5640 voxels],0.0863697 [5153 voxels],0.153051 [79800 voxels],0.0815099 [4273 voxels],0.0769018 [6557 voxels],0.0983855 [42295 voxels],0.0891834 [16349 voxels],0.190244 [3860 voxels],0.215689 [4695 voxels],0.305865 [5733 voxels],0.380868 [5822 voxels],0.261169 [13488 voxels],0.296729 [12635 voxels],0.156937 [13909 voxels],0.199096 [10811 voxels],0.162439 [21586 voxels],0.190769 [2746 voxels],0.236005 [14037 voxels],0.265019 [4974 voxels],0.248433 [2568 voxels],0.260586 [12617 voxels],0.0448174 [1547 voxels],0.100402 [5553 voxels],0.115373 [5066 voxels],0.171684 [17093 voxels],0.0771538 [4478 voxels],0.170841 [1821 voxels],0.191887 [8200 voxels],0.152044 [3410 voxels],0.314136 [2076 voxels],0.340463 [1349 voxels],0.155966 [2056 voxels],0.390992 [275 voxels],0.166435 [15981 voxels],0.104861 [2377 voxels],0.138464 [3846 voxels],0.189182 [21246 voxels],0.228263 [23457 voxels],0.0917164 [1096 voxels]
,,0.144001 [1979 voxels],0.114878 [8826 voxels],0.10683 [6190 voxels],0.0607733 [1665 voxels],0.0830094 [4262 voxels],0.103312 [4819 voxels],0.192021 [18464 voxels],0.157408 [5640 voxels],0.132638 [5153 voxels],0.159856 [79800 voxels],0.12226 [4273 voxels],0.112518 [6557 voxels],0.152499 [42295 voxels],0.104218 [16349 voxels],0.264334 [3860 voxels],0.386327 [4695 voxels],0.276492 [5733 voxels],0.379556 [5822 voxels],0.250184 [13488 voxels],0.28838 [12635 voxels],0.165779 [13909 voxels],0.189023 [10811 voxels],0.187205 [21586 voxels],0.250215 [2746 voxels],0.241658 [14037 voxels],0.288229 [4974 voxels],0.258999 [2568 voxels],0.34891 [12617 voxels],0.0790337 [1547 voxels],0.150147 [5553 voxels],0.165087 [5066 voxels],0.150768 [17093 voxels],0.130847 [4478 voxels],0.191461 [1821 voxels],0.20713 [8200 voxels],0.185284 [3410 voxels],0.318109 [2076 voxels],0.33879 [1349 voxels],0.230679 [2056 voxels],0.38918 [275 voxels],0.168022 [15981 voxels],0.166556 [2377 voxels],0.172162 [3846 voxels],0.184829 [21246 voxels],0.1973 [23457 voxels],0.0570671 [1096 voxels]
,,0.16008 [1979 voxels],0.10538 [8826 voxels],0.0912933 [6190 voxels],0.0976067 [1665 voxels],0.0931046 [4262 voxels],0.0764922 [4819 voxels],0.20531 [18464 voxels],0.193935 [5640 voxels],0.140876 [5153 voxels],0.21545 [79800 voxels],0.0929522 [4273 voxels],0.117199 [6557 voxels],0.140198 [42295 voxels],0.0985671 [16349 voxels],0.234308 [3860 voxels],0.298734 [4695 voxels],0.329796 [5733 voxels],0.443886 [5822 voxels],0.259245 [13488 voxels],0.260378 [12635 voxels],0.196126 [13909 voxels],0.207096 [10811 voxels],0.19868 [21586 voxels],0.170996 [2746 voxels],0.290714 [14037 voxels],0.262467 [4974 voxels],0.197181 [2568 voxels],0.254851 [12617 voxels],0.0772645 [1547 voxels],0.134759 [5553 voxels],0.0974461 [5066 voxels],0.202977 [17093 voxels],0.105975 [4478 voxels],0.182305 [1821 voxels],0.235431 [8200 voxels],0.215481 [3410 voxels],0.312405 [2076 voxels],0.310478 [1349 voxels],0.192914 [2056 voxels],0.159708 [275 voxels],0.209153 [15981 voxels],0.195304 [2377 voxels],0.174029 [3846 voxels],0.211494 [21246 voxels],0.23659 [23457 voxels],0.0816942 [1096 voxels]
,,0.227569 [1979 voxels],0.165832 [8826 voxels],0.108026 [6190 voxels],0.0990316 [1665 voxels],0.135348 [4262 voxels],0.103215 [4819 voxels],0.231044 [18464 voxels],0.222001 [5640 voxels],0.164264 [5153 voxels],0.244469 [79800 voxels],0.192126 [4273 voxels],0.103299 [6557 voxels],0.14672 [42295 voxels],0.0877494 [16349 voxels],0.196612 [3860 voxels],0.378316 [4695 voxels],0.388241 [5733 voxels],0.369622 [5822 voxels],0.359675 [13488 voxels],0.376417 [12635 voxels],0.214292 [13909 voxels],0.241798 [10811 voxels],0.222471 [21586 voxels],0.211719 [2746 voxels],0.305589 [14037 voxels],0.28466 [4974 voxels],0.291278 [2568 voxels],0.302111 [12617 voxels],0.132266 [1547 voxels],0.168684 [5553 voxels],0.154699 [5066 voxels],0.237817 [17093 voxels],0.112968 [4478 voxels],0.304236 [1821 voxels],0.292766 [8200 voxels],0.189807 [3410 voxels],0.436746 [2076 voxels],0.334974 [1349 voxels],0.276596 [2056 voxels],0.347123 [275 voxels],0.221609 [15981 voxels],0.252371 [2377 voxels],0.22819 [3846 voxels],0.23646 [21246 voxels],0.305203 [23457 voxels],0.140231 [1096 voxels]
,,0.121688 [1979 voxels],0.119153 [8826 voxels],0.094492 [6190 voxels],0.115393 [1665 voxels],0.0805324 [4262 voxels],0.0970541 [4819 voxels],0.172119 [18464 voxels],0.160813 [5640 voxels],0.104857 [5153 voxels],0.166231 [79800 voxels],0.106481 [4273 voxels],0.0906265 [6557 voxels],0.112394 [42295 voxels],0.103853 [16349 voxels],0.196422 [3860 voxels],0.251174 [4695 voxels],0.345507 [5733 voxels],0.3338 [5822 voxels],0.255686 [13488 voxels],0.291407 [12635 voxels],0.16337 [13909 voxels],0.241689 [10811 voxels],0.184934 [21586 voxels],0.215638 [2746 voxels],0.223821 [14037 voxels],0.288563 [4974 voxels],0.252643 [2568 voxels],0.254763 [12617 voxels],0.19725 [1547 voxels],0.105688 [5553 voxels],0.0981898 [5066 voxels],0.196115 [17093 voxels],0.130279 [4478 voxels],0.146634 [1821 voxels],0.197377 [8200 voxels],0.167017 [3410 voxels],0.287938 [2076 voxels],0.286242 [1349 voxels],0.163592 [2056 voxels],0.283704 [275 voxels],0.177934 [15981 voxels],0.14545 [2377 voxels],0.142039 [3846 voxels],0.182873 [21246 voxels],0.240852 [23457 voxels],0.138026 [1096 voxels]
,,0.142926 [1979 voxels],0.151979 [8826 voxels],0.121715 [6190 voxels],0.11685 [1665 voxels],0.132847 [4262 voxels],0.109149 [4819 voxels],0.186085 [18464 voxels],0.182429 [5640 voxels],0.133933 [5153 voxels],0.168532 [79800 voxels],0.143073 [4273 voxels],0.160115 [6557 voxels],0.20784 [42295 voxels],0.128704 [16349 voxels],0.267242 [3860 voxels],0.240645 [4695 voxels],0.284623 [5733 voxels],0.314275 [5822 voxels],0.238397 [13488 voxels],0.247496 [12635 voxels],0.181275 [13909 voxels],0.217313 [10811 voxels],0.208872 [21586 voxels],0.314043 [2746 voxels],0.237851 [14037 voxels],0.274095 [4974 voxels],0.224277 [2568 voxels],0.308966 [12617 voxels],0.11248 [1547 voxels],0.142636 [5553 voxels],0.125209 [5066 voxels],0.175488 [17093 voxels],0.14915 [4478 voxels],0.287451 [1821 voxels],0.300097 [8200 voxels],0.292826 [3410 voxels],0.299728 [2076 voxels],0.395729 [1349 voxels],0.237611 [2056 voxels],0.490882 [275 voxels],0.187346 [15981 voxels],0.159203 [2377 voxels],0.190651 [3846 voxels],0.193155 [21246 voxels],0.243262 [23457 voxels],0.0997837 [1096 voxels]
,,0.123743 [1979 voxels],0.0939038 [8826 voxels],0.081555 [6190 voxels],0.0601068 [1665 voxels],0.0514257 [4262 voxels],0.0691532 [4819 voxels],0.158614 [18464 voxels],0.150604 [5640 voxels],0.0826564 [5153 voxels],0.174001 [79800 voxels],0.0872111 [4273 voxels],0.0908169 [6557 voxels],0.113489 [42295 voxels],0.0792624 [16349 voxels],0.129082 [3860 voxels],0.233767 [4695 voxels],0.258505 [5733 voxels],0.369092 [5822 voxels],0.228525 [13488 voxels],0.242819 [12635 voxels],0.161889 [13909 voxels],0.177783 [10811 voxels],0.161591 [21586 voxels],0.192561 [2746 voxels],0.237521 [14037 voxels],0.343104 [4974 voxels],0.231863 [2568 voxels],0.246233 [12617 voxels],0.0827332 [1547 voxels],0.11007 [5553 voxels],0.107075 [5066 voxels],0.179743 [17093 voxels],0.0812238 [4478 voxels],0.189721 [1821 voxels],0.224754 [8200 voxels],0.156513 [3410 voxels],0.247143 [2076 voxels],0.202648 [1349 voxels],0.124483 [2056 voxels],0.208294 [275 voxels],0.162145 [15981 voxels],0.158914 [2377 voxels],0.168667 [3846 voxels],0.203943 [21246 voxels],0.222056 [23457 voxels],0.0957892 [1096 voxels]
,,0.100543 [1979 voxels],0.0963901 [8826 voxels],0.0901004 [6190 voxels],0.105255 [1665 voxels],0.0933619 [4262 voxels],0.096516 [4819 voxels],0.176143 [18464 voxels],0.218175 [5640 voxels],0.163919 [5153 voxels],0.177284 [79800 voxels],0.180041 [4273 voxels],0.158319 [6557 voxels],0.152417 [42295 voxels],0.120302 [16349 voxels],0.214203 [3860 voxels],0.268526 [4695 voxels],0.288534 [5733 voxels],0.401997 [5822 voxels],0.229296 [13488 voxels],0.257024 [12635 voxels],0.156284 [13909 voxels],0.16784 [10811 voxels],0.144452 [21586 voxels],0.124683 [2746 voxels],0.239021 [14037 voxels],0.288998 [4974 voxels],0.236993 [2568 voxels],0.2213 [12617 voxels],0.115532 [1547 voxels],0.110974 [5553 voxels],0.120784 [5066 voxels],0.185648 [17093 voxels],0.105281 [4478 voxels],0.219085 [1821 voxels],0.20397 [8200 voxels],0.224866 [3410 voxels],0.232828 [2076 voxels],0.308426 [1349 voxels],0.192479 [2056 voxels],0.322425 [275 voxels],0.207527 [15981 voxels],0.147699 [2377 voxels],0.180867 [3846 voxels],0.185155 [21246 voxels],0.270056 [23457 voxels],0.122726 [1096 voxels]
,,0.100888 [1979 voxels],0.111974 [8826 voxels],0.0996156 [6190 voxels],0.0690058 [1665 voxels],0.0681942 [4262 voxels],0.0624774 [4819 voxels],0.14325 [18464 voxels],0.111214 [5640 voxels],0.0977783 [5153 voxels],0.175955 [79800 voxels],0.0953216 [4273 voxels],0.0812152 [6557 voxels],0.113584 [42295 voxels],0.0885769 [16349 voxels],0.221338 [3860 voxels],0.238302 [4695 voxels],0.339286 [5733 voxels],0.373642 [5822 voxels],0.245792 [13488 voxels],0.291649 [12635 voxels],0.157233 [13909 voxels],0.22584 [10811 voxels],0.180853 [21586 voxels],0.184641 [2746 voxels],0.243734 [14037 voxels],0.271957 [4974 voxels],0.19174 [2568 voxels],0.243955 [12617 voxels],0.108762 [1547 voxels],0.0902338 [5553 voxels],0.0944314 [5066 voxels],0.173174 [17093 voxels],0.105141 [4478 voxels],0.206428 [1821 voxels],0.209072 [8200 voxels],0.196634 [3410 voxels],0.309285 [2076 voxels],0.219716 [1349 voxels],0.200902 [2056 voxels],0.396154 [275 voxels],0.176918 [15981 voxels],0.144579 [2377 voxels],0.112808 [3846 voxels],0.171351 [21246 voxels],0.224279 [23457 voxels],0.111296 [1096 voxels]
,,0.136772 [1979 voxels],0.148562 [8826 voxels],0.152788 [6190 voxels],0.131297 [1665 voxels],0.0864018 [4262 voxels],0.0909856 [4819 voxels],0.227196 [18464 voxels],0.193691 [5640 voxels],0.146796 [5153 voxels],0.237451 [79800 voxels],0.117495 [4273 voxels],0.123262 [6557 voxels],0.24731 [42295 voxels],0.174939 [16349 voxels],0.269739 [3860 voxels],0.391592 [4695 voxels],0.348064 [5733 voxels],0.362686 [5822 voxels],0.274921 [13488 voxels],0.333301 [12635 voxels],0.186913 [13909 voxels],0.273085 [10811 voxels],0.232467 [21586 voxels],0.31055 [2746 voxels],0.266685 [14037 voxels],0.299038 [4974 voxels],0.164927 [2568 voxels],0.270228 [12617 voxels],0.114181 [1547 voxels],0.0935199 [5553 voxels],0.108005 [5066 voxels],0.238529 [17093 voxels],0.141571 [4478 voxels],0.208595 [1821 voxels],0.270872 [8200 voxels],0.219694 [3410 voxels],0.406895 [2076 voxels],0.353528 [1349 voxels],0.245993 [2056 voxels],0.389203 [275 voxels],0.232715 [15981 voxels],0.191704 [2377 voxels],0.199728 [3846 voxels],0.236152 [21246 voxels],0.25278 [23457 voxels],0.0963162 [1096 voxels]
,,0.108873 [1979 voxels],0.103016 [8826 voxels],0.10227 [6190 voxels],0.10384 [1665 voxels],0.0871746 [4262 voxels],0.0921011 [4819 voxels],0.159271 [18464 voxels],0.106112 [5640 voxels],0.122449 [5153 voxels],0.16529 [79800 voxels],0.0830153 [4273 voxels],0.0906046 [6557 voxels],0.124901 [42295 voxels],0.0979683 [16349 voxels],0.25846 [3860 voxels],0.276457 [4695 voxels],0.278958 [5733 voxels],0.418505 [5822 voxels],0.262581 [13488 voxels],0.295406 [12635 voxels],0.169224 [13909 voxels],0.247409 [10811 voxels],0.177946 [21586 voxels],0.18799 [2746 voxels],0.264255 [14037 voxels],0.251089 [4974 voxels],0.326549 [2568 voxels],0.316714 [12617 voxels],0.212441 [1547 voxels],0.15149 [5553 voxels],0.146075 [5066 voxels],0.183525 [17093 voxels],0.12435 [4478 voxels],0.16081 [1821 voxels],0.215606 [8200 voxels],0.161173 [3410 voxels],0.244215 [2076 voxels],0.328375 [1349 voxels],0.141364 [2056 voxels],0.442293 [275 voxels],0.178972 [15981 voxels],0.166685 [2377 voxels],0.172391 [3846 voxels],0.199764 [21246 voxels],0.218105 [23457 voxels],0.0964393 [1096 voxels]
